"id","review","rating"
25988,"My cat hated this contraption. I immediately turned it off, put it back in its packing material and returned it to Amazon. I think it was the noise (it's very noisy) plus the waterfall (the water falls from about 2-3 inches) that got her. I have had cats that loved this item, but not Buffy and I am writing on her behalf. She looked like she thought she'd never have water again. She gave me her happy purr when we returned to her regular stainless steel water dish. All is well.",1
26016,"This really helps keep plenty of water available in case I'm gone for a longer period than a few hours.Kitties love it and drink (and play) in it.",5
26023,"Its great if you don't want to refill your fountain daily. id recommend the platinum though, SO much better. Seriously. Platinum is great.",5
26027,"I have two Pomohuahuas (Pomeranian/Chihuahuas) that are somewhat picky with chew toys and they love these. They try to hide them from each other so that's always a sign they enjoy them. Also good quality/made in America.",5
26033,"Perfect piggy sliver treats for small and medium dogs.  They don't smell and aren't greasy like others. My dogs love them!",5
26035,"Let's face it. Pig Ears are expensive.  These were much smaller slices of pig ear, my dog loves them, but doesn't cost $2.00+ per treat.  Great buy!",5
26040,"My dog LOVE it. This is an excellent products for your pet. I have bought it 3 times and always good quality",4
26041,"If these were made in china, they killed my dog.  I don't remember the  name of the ones that did and please forgive me, Smokehouse company if I've got it wrong.  But PLEASE only buy made in USA foods for your animals",1
26046,"My dog Picky eater, loves these,  it's so hard to find things to treat when I am leaving house, this is one that's a winner.",5
26049,"Nothing to write home about according to our dogs.  They sniff them first then reluctantly take them because they smell like bacon.  There are many many other treats they like better though.",3
26052,"A lot of folks do not believe that our dogs tell us what to write and I can understand.  They neither talk nor type and if you read much of this you will understand why they tell us what to write.  Their reactions to Beneful Original tell it all.  They have been demonstrative with their expressions.  Out comes the food buckets and down go the heads into their food.  They always start with Beneful and if it is not provided immediately they refuse to participate in the process.  That's talking to us no matter how it is said.Good expiration dates, competitive prices and superior services force us to continue our buying habits from Amazon.  If there is a problem, they are there for the customer and they handle it with NO hassle whatsoever.",5
26054,"Of course our Lab likes everything and thats why we need the weight control food. She's dong well on it but wants a lot more.",5
26057,"Nor does Hill's have the best track record vis-a-vis pet food.  Also very greasy and fattening.  But my felines love this stuff and it is supposedly good for their teeth, so I feed it as treats and as an additional supplement to their regular catfood.",4
26058,"I take care of senior and special needs cats, and this cat food should have been a loser - the kibble is very large, very crunchy, and it looks more like dog kibble than cat kibble.  But in this case, looks are incredibly deceiving.  The cats love, love, LOVE it!  The cats missing teeth, the cats who turn their noses up at almost every type of kibble, the cats who aren't feeling very well, and the ones who are - all crowd around whenever I feed this.  So I now dole these out as cat treats and use it to make sure that everyone is eating some daily to help with oral care and support.  The pricing is a bit on the high side, but the quality and acceptance is very high to justify it.  The Subscribe and Save option has been a boon and makes it easy to assure some on hand at all times.",5
26061,"I love this cat food.  I will only feed my cats this and Science Diet Hairball Control.  I fill their dishes every morning.",5
26062,"I love Hills Science Diet Oral Care foods. My dogs are on it as well. The cat food has larger than usual kibble size which is great. I can't see how this food can't be better for the cat's teeth than tiny size kibble, plus the formula of this Oral Care cat food helps with the health of the animal's teeth. Also the large size kibble keeps them from eating quite so fast.",5
26063,"My cat was getting sick nearly every night. It took about two weeks before he stopped getting sick.  I really like the Velcro top.",5
26064,"Wow, this food is amazing.  It is a miracle food.  In a weeks time I have already seen a huge difference already in both my cats that have different skin issues.  This food really makes a huge difference and nothing else we did  made a difference before we tried this.  Any one with a kitty with skin issues I highly recommend  to at least try this product .  I am convinced this product made a difference in both my cats quality of life.  One of my cats was almost completely bald on his underside and the other cat was cover was sores all over his body.  We were told to bathe his three times a day and the cat hated water and being touched.  It was a wild cat, so good luck with that.  With changing his food his  skin is completely clear.  He is shedding a lot but that could just be a stage.  the other cat that was almost bald has the most beautiful coat of black shiny hair.  Its almost like he knows he is beautiful again.  What a wonderful product.  THANK YOU !!!!!",5
26065,"our cat loves the big chunky nuggets and now that she has no teeth (i guess it didn't work out that well) she still loves the taste",5
26067,"I have been using this for years, mixing it with my 3 cats regular food. After spending $300 on a teeth cleaning for 1 cat I figured there had to be something cheaper and easier than brushing their teeth. This cuts down on plaque TREMENDOUSLY and is $7 cheaper a bag than my pet store!",5
26069,"I was really worried when they changed the sensitive stomach kind of this product to include sensitive skin. I my experience new and improved pet food usually is not, especially with a cat who throws up at the slightest provocation. Both cats like the taste, and there hasn't been any stomach upset so I guess all is good. I still gave this 4 out of 5 because it makes me mad that a company would screw around with a food that had been around for ages that was specifically for pets with digestive issues.",4
26072,"My kitties love this kitty food. They like the large chunks to crunch and leave all over the kitchen flood or occasionally chase the food around the tile floors for fun! They gobble up this food first then eat the Halo Brand food that is in the bowl.",5
26074,"After feeding my cat Royal Canin for a year. I slowly decides to switch to Hill's Science one, because it was much cheaper. I added little to my cat's prior food, she would NOT eat it. So now we back to Royal Canin.",2
26076,"Not only does this help with the cat's tartar (hey, dental cleanings are so expensive at the vet's!), but Science Diet is good stuff! Cats seem to enjoy the larger  balls  and crunch too.",5
26079,"I have one elderly cat who doesn't like the prescription food but loves the Oral Care - and he has only 4 teeth left! We made a game out of it - I throw the individual pieces and he chases them, which keeps him active.",5
26087,"But my cats are TOO picky about what they eat.  They like this but only when the  junk food  cat food isn't around.",5
26092,"Since Purina no longer markets Dental Diet I was delighted to find this Science Diet Oral Care.  My cat likes it as well.  Amber lets me know if her supply of Oral Care is in need of replenishing.  She has had a large, crunchy cat food available all her 13 years and the vet has never had to clean her teeth.",5
26094,"This is my favorite brand and healthy for my Boston Terriers.  I like the small bites and use this when overweight.  The dogs love it.",5
26097,"My dogs love this food.  I find it on Amazon for a very good price.  It seems to be a healthy product and I feed it to them on a regular basis.  Will continue to use this food unless I find there is a problem.",5
26102,"I buy all of my Science Diet here. My Yorkie loves it and he is super healthy",5
26104,"Makes my dogs happy. I have a shar pei and a puggle. One has a big head, one has a small head. This size kibble works, my shar pei just has to put more effort into eating. lol",5
26107,"Gotta have it so may as well buy it online when the price is compatible.  Much easier to have these brought to my door than to have to haul them from the store/car myself!",5
26108,"My 9 1/2 year old Maltese has been eating Hill's Science Diet dog food  all his life and he is still healthy and full of energy.  When he was a puppy he ate the Science Diet Puppy food and later the adult Science Diet food and always liked it, in fact he will turn up his nose at any other brand of dry dog food. Now that he is getting up in years and is not running around as much as he used to, I was afraid that he might gain more weight than he should. So the Science Diet Adult Light is what he is eating  now. He has maintained his weight of 10 lbs., which  his Vet has told me is his proper weight.  I was told that overweight dogs do not live as long as they might live.  I think that the reason my dog is as healthy as he is  for his age is because of the good food he eats,",5
26109,"Labrador Retrievers are not fussy eaters, but she loves these.  Great product line; we tried this size because of the price.  We'll stick to small and medium biscuits in the future.  These are difficult to break in half cleanly.  Other flavors are likely more healthful; a bargain dictated both flavor and size.  Read the ingredients.  The first is whole wheat flour, but taken together it seems very healthful to us, unlike most of what is available to pets and their humans.",4
26110,"Baked treat. They fit perfectly in our dog's Kong extreme and keeps her busy for a good chunk of time. Otherwise it's a great reward that provides a lot of motivation for her to do tricks and obey. She really loves the bacon and cheese flavor- heck I love the smell of them! Every dog is different and I feel good about giving them to my dog. She's never gotten sick or had a bad reaction and I have to feed her grain free food.",5
26111,"I get these for my neighbor s dog..he spends most of his time tied up outside so I always bring him a treat when I take out the trash...he's a very large dog but these treats are just right for him.",5
26112,"The larger pup's over 75 lb.'s love them as they are nice and large. I give the little one broken pieces. I am always leery of any dog treats/food that is in paper bags as those mealy bugs are nasty invaders and will take over your pantry if you do not catch them quickly enough. I examined the package. Checked the bones for small bore holes. All clear.",5
26114,"The bones are quite large!Bought them for a 70 lb. Lab and she has to  slowly  eat them.Once she bites into one, it crumbles into much more manageable pieces.She does like them very much.Happy Dog!",5
26116,"Even though the expiration date was sometime in 2014, they didnt seem too fresh.  My dog loves these bones but I will buy locally at the store instead.",3
26118,"Mother Hubbard treats contain both.  Google the above and ASPCA and read all about it.  Your vet will tell you too.Shame on Mother Hubbard.",1
26121,"Nothing my dogs like better than Old Mother Hubbard products.  The price was excellent at the time I bought it so everyone was happy.",5
26124,"I can't actually say  I  didn't like the snacks but my dogs didn't.  They ate the snacks twice and both times,they got sick so I stopped giving it to them. I will stick to ordering the other snacks I've gotten for them beforebecause these don't work for them.",2
26126,"love old mother hubbards treats. I have been feeding my dogs these treats for years. Always great quality have never heard of recalls and my dogs love them. Only wish is that more of the flavors didn't have chicken in them.",5
26127,"My one dogs is allergic to EVERYTHING and this product has no harsh ingredients that affect her allergies. She really seems to love the taste and is always beginning for more.",5
26138,"I particularly like this selection of Old Mother Hubbard Snacks because of their low fat content. They're also on the smallish side which suits me as I'd prefer giving my dog more small snacks than one big one.",5
26146,"I had been using another product to get Hip and Joint help for my 11 year old ARC mixed breed. Thought the crunchiness of this brand might help her teeth and gums at the same time! Sadly she leaves these on her mat, sometimes for days before eating them. The last few I through out into the preserve after they sat out for 4 days!I returned to ZUKES and she is wolfing them down like her favorite food had just been restored! OMHM may be great for other dogs but did not go over here at all!",3
26149,"Nice big bag of Mother Hubbard Solutions snacks for dogs.  My dog is crazy about them, and I got about twice the amount of what I get at the pet store for a few dollars more.  I'm just going to order this from Amazon instead of paying the over priced pet store price.This is a great deal, and I recommend it.",5
26150,"my dog eats it most of the time",3
26155,"i don't know why it's become so difficult to find cookies for dogs with mint in them, and that actually smell like mint, but these do and my dog loves them.  i'll be buying more, definitely.  they're a bit small though - good for my 15lb puppy, but when he gets bigger they might be too small.",5
26156,"These treats are average. I was looking for something that would freshen my dog's breath and that it did not do.",1
26157,"The price on these was better than the local pet store (sorry local pet store), so i signed up for the monthly subscription so i don't have to make a trip to the pet store. The dogs dig them, and they seem to keep their breath under control.",5
26158,"These tartar control snacks are a must-have item. My dogs loved them!Soft and chewy--easy to digest and eat. Great price. I will definitely reorder more.",5
26159,"My little Miniature Schnauzer LOVES these treats. He is always so excited to get one.",5
26166,"Dogs love them. Perfect size for a puppy or small dog.",5
26167,"These treats are the perfect size for puppies and training treats! Our 5 month old basset hound loves them and they come in handy when we are trying to train him to walk with us, follow commands, etc.",5
26194,"Switched our dog to this several years ago.  Love that the ingredients are few and natural.  The dog loved it so much we didn't even have to do a slow transition.  She turned her nose up at her old food and immediately started eating this.",5
26195,"Not the cheapest, but not the most expensive by far. Good ingredients & my dog seems happy with it, so I'm good!",5
26196,"This food has been great for my lab, who cannot have chicken or he gets ear infections/yeast. This LID has a great taste to all 4 of my dogs and they enjoy it very much. They;re healthy - and that makes all the difference",5
26198,"Lots less expensive than the Science Diet vet prescribed.  Allergy symptoms are way down.",5
26199,"Our pets have fewer issues with the limited ingredient foods.  Chessie loves the potato duck and the venison sweet potato foods.  Worth the extra cost.",5
26200,"Great food, and the Limited Ingredient Diet line works so well for our household, where allergies are an issue. Our dogs gobble this up, and I'm happy they're getting great nutrition in the process!",5
26201,"Especially good for dogs with sensitive issues with skin. They like this food either dry or I mix a little bit of canned with it. Very good price.",5
26203,"great food",5
26205,"We have put our 2 dogs on this and so far it is working great.  It is expensive, but they are worth it.",5
26206,"My dogs love it, since I put them on this food no more gastro issues. The food smells good and arrived fresh, a year long shelf life ordered 8/2013 expiration date on package 9/2014",5
26207,"Dog loves it and works well for allergies.",5
26208,"The price is in line with everywhere else, and this gets delivered directly to me and I don't have to spend time, energy, or gas.Dogs love it and it's great alternative to raw diet for my allergic furbabies.",5
26215,"This food is high quality, great for allergies, and cruelty free. They've had some issues with consistency though. Sometimes it's dry and sometimes it's kinda greasy. I love the food so I won't stop feeding it yet, but they need to straighten up or I'll go elsewhere. The dogs love it so I'm trying to be patient. Really good quality food!",4
26227,"My cat is notoriously fickle about when and where you may pet him, most notably, NOT on the belly, no matter how cute or tempting.  I bought this brush after a nasty hairball incident, based on many of the reviews I'd already read here.  I also adjusted his diet a bit, but wanted to add brushing to the routine.  First of all, boy does the brush work for its intended purpose: I cannot believe the amount of fur that comes off of my short haired cat.  Second, HE LOVES this brush. LOVES LOVES LOVES it.  Took him awhile to sit still for brushing, but now he comes over, starts purring, and unbelievably, rolls over and allows me to brush his belly - seriously, no claws or anything.  Adding treats at the end helped the sitting still a bit, but after 2 or 3 times, he lets me brush away.  Coat is shiny, hairball problem a thing of the past. Twice a week, 10 minutes is all it takes.Update: I felt an update was in order, now that I have tried to use this brush for its other purpose: removing pet hair from upholstery.  I somewhat agree with the others who have stated the brush  fails  here - but not for the same reason.  In the process of brushing a dining room chair, I was in fact removing a fair amount of cat hair...until my cat, intrigued by the sound of  brushing upholstery  ran over, hopped onto said chair, and started playing with the brush - while it was in my hand.  So, did the brush remove fur? Yes. But not without getting a fresh layer on the chair in the process!",5
26228,"I have a cat that loves to have his gums rubbed, so this is the perfect brush for him.  I hold it in place and he presses his face up against it very hard and purrs very loudly.  My only complaint would be that once fur builds up in the brush, you have to manually take it out, and fur can sometimes fly at that time.  I have slicker brush that I use on him that is self-cleaning.  What I usually do is use this brush to get the fur loose and then brush him with the self-cleaning brush to collect the fur.  I recommend this brush, though, as it is very gentle.",5
26229,"I bought this primarily to use for pulling cat hair off upholstery. I have a vacuum with a special attachment, but it still seemed to leave quite a bit of fur behind. I have one cat that has incredibly fine fur, and very long, which is almost impossible to get off fabric. I was shocked and kind of disgusted at the amount of fur I collected from upholstered furniture that had just been vacuumed last week. And it worked very well on some of the more delicate fabrics that I sometimes hate to use the vacuum on. So then I tried it on my cats. Wow! They love it, even the cat I normally have to chase through the house and hold on to. He lays down and starts purring, and he did that the first time I used it on him. I have never had him react so positively to brushing, usually he gets very agitated. It's very easy to collect fur as you brush, it sticks to it and you have to pull it off, and you can easily catch strays that get away. Highly recommend!",5
26234,"I cannot use this brush effectively to brush my three shedding dogs (weights 11, 16, and 25 pounds). It simply does not work and is very awkward. However, it is SUPERB for removing pet hair from upholstered furniture.",4
26243,"Dog isn't a big fan of sweets but he did try it and ate some.  Well made and seems healthy for pets.",4
26253,"The ingredients on these treats list both.  Google the above and ASPCA and read all about it.  Your vet will tell you too.Shame on Mother Hubbard.",1
26254,"I bought these treats because they were all natural and the perfect size to do my dog training with. My dog loves them!",5
26255,"My dogs love Old Mother Hubbard Peanut Butter Cookies and best of all they are made in the U.S.A so I can trust the quality.",5
26258,"My two small dogs are food snobs but did eat this.  They weren't crazy about it (they are used to the duck breasts jerky treats), but at least they didn't turn thier noses up and walk away ...",4
26261,"I purchased the 3 pack, but my dog ate two of them so I can only give ratings based on one filter. It was okay. It didn't fit my Zen fountain well and takes some work to get it in there. And within a week of changing it out, even though I wet it with cool water prior to placing and cleaned the fountain at the time, there was goop and debris in the water bowl. Not sure if that's filter or my animals. I have purchased more to try out and will give an update when I can.",3
26264,"Not much to say besides they are exactly what they say they are, filters for my cat's water fountain and they fit perfect and filter the water. It's a good price and I'm very happy with them. Thank you.",5
26267,"I like the filters just fine they are easily rinsed off and the water stay fresh longer than the other brand I used",3
26268,"These products worked great. We have a cat water fountain for our two cats and they absolutely love it. Just wish they could squeeze a couple more filters into this pack",4
26271,"Not as good as the ones I found enclosed in a plastic case (still looking for these). But for the price, these work well.",4
26284,"My cats like it and I purchased it with the 50oz additional reservoir. I had previously killed two fountains (burt out the pumps) from different manufacturers because I could not easily see if they needed water. The reservoir is easy to see and even easier to fill with ice and water. It was simple to put together and can be serviced without difficulty. Good investment. I have added the filters to my Prime subscriptions as a reminder.",5
26285,"Have had a drinkwell fountain for my cats for years.  These replacement cartridges work great and keep the water clean.",5
26286,"I rinsed it very thoroughly however carbon bits still came out in the bowl...however no biggie. And if you push them all the way down the water just flows over it a little bit otherwise they do the job mostly",4
26292,"as the drinkwell fountain was so noisy that my cats wouldn't use it I gave these to a friend of mine but don't know if she used or not",1
26294,"My cats really enjoy this fountain. I cannot get then to drink out of a bowl anymore. These filters do a good job of keeping hair & dirt out.",4
26296,"I ordered these at the same time I ordered my fountain for my kitty.  I change the filter once a month.  For the first day or two, they leave a small amount of the black residue in the bottom of the reservoir, even though I rinsed it thoroughly before placing in the fountain.  That's the only reason I can't give it a 5 star rating.  I believe they are doing the job & keeping the water fresh & clean.  My kitty drinks well & often!",4
26297,"These are filters for Original water fountain. They need to be replaced every 2 months or your cat will stop drinking from the fountain.. At 9$ for 3 , this goes half year.",4
26300,"My cat took an instant dislike to this contraption and I immediately picked it up and put it back in its carton and returned it. I have had cats that loved it, but this one only wanted her water dish back. I can only critique it according to my cat, and she gives it 2 thumbs (or paws) down. I am not sure why she hated it, I think it was a combination of the noise (it was very noisy) and the water splashing down (it splashes down from about 2-3 inches). It totally freaked her out and she looked like she thought she'd never have water again! So I reassured her by quickly getting out her familiar stainless steel water bowl. All is well.",1
26304,"Easy to use.  Keeps the water fresh and clean for my cats.  Recommend this to anyone who loves their cat",5
26312,"I wanted an affordable way to comb the undercoat of my Golden.  This is a little wide to reach all areas easily, but for the price it works great.",4
26315,"This is a great brush really brushes I ut all the loose fur. Used on a German Shepard dog weekly. Looks great after bring brushed.",5
26322,"I have a large Golden and this is the best brush I've used on him. Nice, durable construction. Not a problem holding it for a long time. I highly recommend.",5
26323,"The standard slicker brush that is recommended for golden retrievers doesn't seem to dig up much fur off of our golden retriever puppy, but when I used this brush especially when he was blowing his first coat it got everything (!) and the fur he left on the couch was noticeably absent for a few days. Usually when I give him a good brush each week I get up a good gob of hair whether it seems like he's shedding or not and makes him all fluffly and clean looking. The slicker brush gets up much less fur--it's kind of odd that this brush works so well with the widely spaced big tines, but it does!",5
26326,"I thought this was going to be great, my puppy is even on the container. He hates it. It pulls his hair so he wont let me use it.",2
26327,"I love this I was previously using the FURminator but i found out brushing with it took off my pups outer coat! Even though the furminator was great, It was a time for a change because it was removing the outer coat which didnt need removing. I asked other husky owners what they use and they told me to use a rake. This was the cheapest rake i found on amazon, and i was like why not give it a try. And oh my goodness, this is probably the best thing i've ever bought for grooming my husky WHO SHEDS ALL YEAR ROUND! but this is his first coat that he is blowing and this Rake removed all of the undercoat that needed to be removed and my husky loves this rake and so do i! Less hair around the house! I WOULD DEFINITELY RECOMMEND THIS TO ANY OWNER WITH A HUSKY OR ANY DOUBLE COAT DOG!",5
26329,"Having 3 dogs that have undercoats, this brush/rake is the best one I've found.  Arrived quickly and in perfect shape.",5
26336,"Have long haired lab. This does the trick. Less hair in the house. She loved being brushed. Good quality teeth are made of some sort of metel.",5
26340,"My dog has a THICK double coat and this brush has served me well. After a year or so, I lost a few bristles so I had to replace it, but I bought the same one.",4
26342,"I only ordered this on advise of many other Husky owners. I have the Furminators and was told these rip out the guard hairs, which is NOT good. This comb should not. Tried it and it works very good",5
26345,"This product is pretty impressive.  We have a wolf hybrid and it is very difficult to his coat cleaned up and looking nice.  Gently pulling the rake through his coat gets an amazing amount of fur loose.  It doesn't hold much fur in the rake, so you are constantly having to pull it out and throw it in a bucket, but it gets the undercoat untangled and cleans out the loose fur.  Very impressed.",5
26352,"These are great and do not harm my puppy when I've used them. I wish the cloths were a bit smaller and that there was more of them as they will go quick in seasons like spring.",4
26363,"I give these to my Cavalier King Charles Water Spaniel puppies because they are soft...yet chewy. They LOVE these. They like these as much as they do meat. It's nice because these snacks don't cause diarrhea with my dogs and they are easily digestible. My Great Dane also likes these...although I have to give him a handful at one time since these snacks are too small to just give one to a big dog. I generally give my Great Dane beef jerky or something that is not quite as expensive since these snacks are quite expensive to give to a bigger dog.",5
26367,"I take care of many long haired senior and special needs cats, and finding kibble that everyone likes, tolerates well, provides a lovely gloss to aged coats, and allows tummies to process ingested fur is a tough order to fill.  Thankfully, Purina One hairball Formula is doing all that!  I even have one cat who stealthily follows me when a new bag arrives. If I unpack it and leave it unattended even for a minute, the fur-tive feline chews open the bag to taste test!  The pricing is very reasonable, the ingredient list is acceptable, and the kibble is on the small side, so cats missing teeth and those with sensitive mouth/jaw issues can generally eat it without difficulty.  The Subscribe and Save option has been a great benefit since there is always a high volume of cats coming through rescue.",5
26371,"very good, my cats all love it, and it really helps them with the hairballs since they have long hair",5
26373,"My cat loves it, he wont eat anything but this particular brand. I ordered a bag of another brand but he wouldn't eat it, so ill stick to this one.",5
26374,"have 3 cats all 3 love it, i keep it on subscription, much less problems with hairballs... so i love it!!!",5
26378,"We started having this delivered because this is the flavor our cats like and it was not always available at the store.  The convenience of having the food delivered once a month is great.  In addition, we have a cat with a HUGE hairball issue.  Since starting him on this formula we have seen very little hairball activity.  Thanks Purina!!",5
26379,"One of the FEW cat foods left that have actual MEAT as the first ingredient!  A good food for the price and my multiple cat household loves it.",5
26380,"My senior and special needs cats have all turned up their noses at this product, even though it has an unoffensive aroma, was fresh in the packaging and had a nice oval bite size kibble.  It is priced well, and it's available in the Subscribe and Save program, all pluses for me.",3
26382,"My vet recommended this food because my male cat gets UTI's.  Both cat's like it.  This is the best deal I have found.  With prime it's delivered free & I can not get this great of price anywhere else.",5
26383,"For me that's ok, my goal was actually to get them to eat all wet food, better for urinary tract problems, so in a funny way it worked!",1
26384,"For whatever reason, my older cat throws this food up every time he eats it.  Ringo is about 18-years-old now (yeah alive and kicking much to my surprise) and he is frail, old, grumpy, thin, blind in one eye(ulcer on his eye) with warts and tumors under his coat.  He vomits this food back up and has taken to eating the dog's food now until I can get him other dry cat food.  He seems to keep down Diamond or Whiskas. It could just be that he is ancient is why he throws up his cat food, he's like a bajillion years old in cat years.  I never thought he would have lived this long, and for most of his time with me, which has been about 12 of his cat years, I have fed him garbage cat food, which is what he loves best.  I'm talking Meow Mix is his fav, and he goes cray-cray for Ranch dressing, potato chips and olive oil.",2
26385,"Especially when you have more cats who need dry food.  My neutered male should only be eating canned, but he doesn't like it and occasionally gets into the other cats' food. Feeding Purina One Urinary tract is not too expensive or too fattening for the other cats, but won't give the problem cat crystals if he has to eat it for a while, or steals the other cats' dinner.(they do not love this food as much as the stuff that's bad for them; but they'll eat it.  And all my cats prefer this to Hills.)",5
26386,"I'm sure this food will not cause any gastric problems for my cats and I think it is time for at least one of them to switch over to it.  As a preventive if nothing else.  It is very difficult to have one cat eating one thing and the others another so I mixed it half urinary formula and half hairball formula.  They are all eating it very well.  It has a nice smell. I've been very pleased with the hair ball formula so I'm sure this is going to be fine too. I know that this is a low protein formula but high protein foods are not the best for the kidneys unless the cat is going to drink a ton of water and nobody can control how much water a cat drinks.",5
26387,"My cat loves this food and doesn't have urinary tract infections anymore. She would recommend this to other cats. x",5
26389,"Cats love it!!!! Must be very palitible. I mixed it with their current food so transition would go well. I will save money from the expensive RX stuff they were on in the past.",5
26391,"My cats love this brand,  I mix 3 different bags together ,ie Advantage cat food, Urinary tract & Hairball Formula. it keeps them very healthy , But I may have to stop buying from this co. every 3 months you change the price and it is getting to expensive to buy",5
26394,"my favorite for my 3 cats.  It helps them stay healthy.",5
26395,"the cats love this brand and they are pretty finicky about their dry food, so I was happy to see this at such a great price on Amazon! better price than at the local store - thanks again AMAZON!",5
26398,"My dog is a very picky eater. I hate having to give him vitamins or his heart work chews because he will never eat it. I always have to buy pill pockets for him to eat these things and well all know pill pockets are expensive. With this product he will eat it right up!!!! No pill pocket necessary!!! That makes it #1 in my book!",5
26400,"I bought this primarily for our Golden which is now about 1.5yrs old and almost 60lbs. I throw these in his food dish twice a day, and he eats them up no problem. So far have had no health issues with him. These were required by the breeder to maintain the warranty on his health, so we've been giving him Nutri-Vet chewables since he was a puppy. These are a great price - cheaper then anywhere local - and the 240ct last about 4 months. It's more expensive then human vitamins, but if they help him maintain his health and happiness for even a little longer then it should be well worth it.",5
26407,"After countless hours of research I chose these vitamins for my younger German Shepherd.  He's young, vivacious and full of energy, hard to tell if the vitamins contribute to that but I've always had my Shepherds on a vitamin regimen their entire lives and all did well.  These are rated high and Amazon offers them at a very good price.  My puppy looks forward to them every day, he thinks they're tasty so that's a huge plus as well.",5
26409,"This multi-vitamin is very easy to give to my dogs. On the back of the bottle, there are instructions that provide the dosage to give based on the dog's weight.  Since the vitamin has a meat flavor, my dogs think it is a treat.  As a result, they look forward to taking a vitamin every day and that makes my job very easy.",5
26419,"My cats all love this and it is reasonably priced. Seems to help with hairball and I can tell my finicky cat like it.",5
26424,"It doesn't hurt to have a good quality cat food that also helps with preventing hairballs. The cats love it.",5
26425,"Can't say how it taste but I have 3 inside cats and they seem to like it very much, I have tried them on other brands and they did not eat it like they do this brand.",5
26428,"High quality cat food. Only reason I gave it 4 out of 5 was because of the high price since I typically pay over 30 bucks for it. But my cats love it.",4
26429,"First I have to practically force him to eat them.  They have a weird smell that I'm sure isn't too appealing to him.  Was hoping to end getting smoked out on occasion by Mr. Pooty McFarty pants.  Thankfully I live where it's always warm so I can leave all my windows open!  LOL!",3
26433,"These are the best at keeping our three terrier's tartar problem in check. Our pups are nine and ten - So healthy teeth and gums are more important than ever! In addition to good food, pro-active meds, and veterinary care, they get regular teeth check ups and Old Mother Hubbard Char Tar. They're healthy and they love it.",5
26437,"My chihuahua has had issues with pancreatitis and food allergies in the past, so I had to find a dry food that would agree with him. His regular food (PetGuard) hasn't been in stock for a while, so I switched him over to this. He hasn't had any issues since I started feeding this to him two months ago, but I can tell it's not his favorite because he's not as enthusiastic about it compared to his regular food. I'm happy he hasn't had any issues with this food, so if your dog has similar problems, I'd recommend trying this. It seems to be gentle on the stomach.",4
26442,"My Westie prefers this dry food over any other non-vegetarian brand. She happily eats everything I put in her bowl.",5
26446,"cats loved it!",5
26452,"one of those  looked good on paper  ideas I think. But it did not seem to work on any of my 5 cats that range from short curly hair, shot flat hair to long haired main coone. I gave it yo a friend to try on her dog and she said it was great. Go figure! LOL",3
26459,"Used this on mySshih Tzu and daughter used  on her pompom. Works very well and makes the dog smell good also. Better than having to cut tangles off leaving the dog with a funny do.",5
26463,"This really works!  It saves my springers' so much pain in combing to comb out the tangles when their hair is long!  (especially their ears' long thick hair!)",5
26466,"This tangle remover is really handy when working on my old farm dogs.  Works and is easy to use. Not a lot of chenical odor",3
26467,"My dog would have long hair if I didn't keep her trimmed.  The hair is fine, and sometimes it can get long enough to tangle if I don't have her trimmed regularly with a teady-bear trim.  When she gets mats, I use this spray with a comb and a little trimmer, and I can usually remove most of them myself.  That way, the professional groomer doesn't have to clip her too closely when we finally do get there.",4
26469,"Spray lightly as it dampens coat quickly.  Helps reduction need to shampoo as often.  Rally helps with winter house static.  Great for working t mats, but you still need to section hair with the mats.  Not as much of a dry shampoo conditioner as really a hair treatment with diet angling benefits",5
26471,"This does help to eliminate tangles ilf you saturate the trouble spot and work it through the clump with your fingers and try to gently release sections of hair first before combing or brushing.",4
26472,"We absolutely love it!  It works great, tangled fur combs through easily, it smells good, it's not greasy, very high-quality product by Tropiclean.  I love their products.",5
26474,"I am impressed. Smells good and brushing my puppy is so much easier for both of us. Will purchase again.",5
26483,"My daughter brushes our dogs, and has been working on mats on our Sheltie for a while. We ordered the Ultimate Touch instant tangler remover  and this at the same time. She said they are a great combo. The dog is happy - and so is she. It removes mats and knots that she has been working on for a few weeks. This one is a keeper for long fine haired dogs. IT has a mild pleasant scent - and both the dog and she like it - and she is very sensitive to smells. We will be re-ordering this.",5
26486,"It's the ears that tend to get matted on my maltese that is eleven months old.  I brush and comb him thru-out the day so he does stay mat free for the most part.  However, he does get an occasional mat and especially at and under his ears.  I bath him once a week.  AFTER towel drying, I spray an amount into my hand and run it thru his coat.  I do this several times.  It's too cold generally to spray it directly on him.  I'd say I use about a teaspoon in total.  Primarily I am running over his head over and under the ears and down the back side to his tail.  I then blow dry him.  I brush him.  I then take a metal comb, and comb his ears gently.  There is generally a wad of hair matted up under his ears.  I then take the spray bottle and saturate the mat.....I work the mat as loose as I can with my fingers, then I use the metal comb to work thru the mat.  I do NOT rinse the product out of my dogs hair.  The directions do NOT tell you to rinse it out.  The directions tell you to rinse the shampoo out and then proceed to use this product.",5
26495,"It doesn't seem to help get the tangles out. It is more trouble than it is worth to try and use it.",2
